feature,planet_name,n_measurements,min_value,max_value,mean_value,range,relative_range_pct
pl_orbper,Kepler-1280 b,10,66.5574977215,66.5598,66.55800962315001,0.002302278499996646,0.0034590555111730296
pl_orbper,Kepler-1114 b,10,14.9743060331,14.97441,14.97435799731,0.00010396690000114006,0.0006942995487340207
pl_orbper,Kepler-517 b,10,60.92818866,60.9292,60.92838093242999,0.0010113399999980288,0.0016598832670764911
pl_orbper,Kepler-298 b,10,10.475426,10.475486436,10.475472697599999,6.043600000005256e-05,0.0005769286193061135
pl_orbper,Kepler-251 b,10,4.790873,4.7909835139,4.7909195443899995,0.00011051389999927608,0.0023067367125520614
pl_orbper,Kepler-648 b,10,17.421125,17.42119869,17.421166728900005,7.369000000068127e-05,0.0004229911873722946
pl_orbper,Kepler-603 c,10,127.90073,127.909809185,127.9068082835,0.009079185000004486,0.007098281257930273
pl_orbper,Kepler-357 b,10,6.475341,6.475434,6.475390652349999,9.299999999967667e-05,0.0014362067864728105
pl_orbper,Kepler-274 c,10,33.197205,33.1981761,33.19798549434001,0.0009711000000010017,0.0029251774935758266
pl_orbper,Kepler-118 c,10,20.172011,20.17202773,20.1720226801,1.6729999998688072e-05,8.293665074644431e-05
pl_orbper,HAT-P-34 b,8,5.45264682,5.4526576,5.452651415,1.0780000000210066e-05,0.0001977019834892575
pl_orbper,Kepler-154 d,10,20.549751,20.54981883,20.549808029079998,6.782999999899175e-05,0.0003300760761512012
pl_orbper,Kepler-372 c,10,20.053763,20.0545282,20.054399739999997,0.0007652000000000214,0.003815621558962809
pl_orbper,Kepler-732 c,10,0.89,0.8930477,0.89273758933,0.0030476999999999865,0.3413881118512425
pl_orbper,Kepler-992 b,10,20.1602,20.1604087729,20.160343443290003,0.00020877289999887694,0.0010355622193944476
pl_orbper,Kepler-785 b,10,1.97376051,1.97377193553,1.9737619546530003,1.1425530000108708e-05,0.0005788707180809647
pl_orbper,Kepler-1344 b,10,4.76826326,4.768313,4.768302369180001,4.9739999999687257e-05,0.0010431385459358147
pl_orbper,Kepler-172 e,10,35.11836,35.1188577,35.118545309999995,0.0004976999999968257,0.0014171999312713724
pl_orbper,Kepler-674 b,10,2.24,2.243381847,2.2430430044400005,0.0033818469999999934,0.15077049317849825
pl_orbper,Kepler-257 d,11,24.6643939784,24.66461416,24.66456762712727,0.00022018159999959153,0.0008927040738286662
pl_orbper,Kepler-845 b,10,0.9278551,0.927859821,0.9278592771600002,4.720999999929809e-06,0.0005088056040545165
pl_orbper,Kepler-980 b,10,11.550993756,11.551282,11.5510503456,0.00028824400000004857,0.0024953921191231397
pl_orbper,Kepler-994 b,10,1.15,1.1511671,1.1510499398600003,0.0011671000000001985,0.10139438434288528
pl_orbper,Kepler-149 b,10,29.198926,29.19899219,29.198972702000002,6.618999999830066e-05,0.00022668605732751324
pl_orbper,Kepler-489 b,10,17.2762904,17.2763008492,17.276296275820002,1.0449199997708547e-05,6.0482871044144474e-05
pl_orbper,Kepler-834 b,10,13.32,13.32411,13.323500945770002,0.004109999999998948,0.030847748026045715
pl_orbper,Kepler-382 b,10,5.2620965253,5.26226,5.26213828353,0.00016347470000077635,0.0031066211337021847
pl_orbper,Kepler-403 d,10,13.61159129,13.6121360825,13.61166559225,0.0005447924999995024,0.0040023940957650906
pl_orbper,Kepler-908 b,10,1.340596782,1.340638,1.34060249215,4.1218000000009525e-05,0.003074587750012749
pl_orbper,Kepler-393 b,10,9.182417,9.18252,9.182461544079999,0.00010300000000107445,0.0011217035814049157
pl_orbper,Kepler-292 c,10,3.715335,3.71545593,3.7154260829599997,0.00012093000000001908,0.0032548083934340246
pl_orbper,WASP-50 b,11,1.955092447,1.9551,1.9550948266554544,7.553000000104504e-06,0.00038632397248093003
pl_orbper,Kepler-640 b,10,22.24813967,22.248205723,22.2481531243,6.605300000117609e-05,0.0002968920594538309
pl_orbper,Kepler-317 b,10,5.524,5.524242,5.52417659489,0.0002420000000000755,0.004380743371309517
pl_orbper,Kepler-1428 b,10,10.67607169,10.6763325549,10.67613204049,0.00026086489999954665,0.002443440180490441
pl_orbper,Kepler-461 b,10,8.313759,8.31378877,8.31377936865,2.9770000001150265e-05,0.0003580802265863395
pl_orbper,Kepler-962 b,10,12.05705659,12.057086,12.05707023754,2.940999999978544e-05,0.00024392327008444095
pl_orbper,Kepler-392 b,10,5.341788,5.34185804,5.341843367739999,7.00399999997714e-05,0.001311157875252407
pl_orbper,Kepler-887 b,10,20.42200166,20.42228798,20.422244532169998,0.0002863200000007282,0.0014020006446877308
pl_orbper,55 Cnc d,11,4517.4,5574.2,4982.236363636363,1056.8000000000002,21.21135817066451
pl_orbper,Kepler-831 b,10,5.6215322497,5.621546,5.6215406429699994,1.3750299999948368e-05,0.0002446002061222089
pl_orbper,Kepler-187 b,10,4.9388210007,4.93892,4.93885930507,9.899930000045742e-05,0.0020044972712389155
pl_orbper,Kepler-975 b,10,1.9703213,1.9703444689,1.97033990099,2.3168900000092307e-05,0.0011758834091747856
pl_orbper,Kepler-1000 b,10,120.0181272,120.01918452,120.0184157186,0.0010573200000010274,0.0008809648033349003
pl_orbper,Kepler-87 b,10,114.73635,114.73658,114.7364418074,0.00023000000000195087,0.0002004594149677708
pl_orbper,Kepler-801 b,10,11.4192143055,11.42,11.419339746550001,0.0007856944999993232,0.00688038465828724
pl_orbper,Kepler-965 b,10,134.251053969,134.2527298,134.2522913169,0.0016758310000000165,0.0012482699427782942
pl_orbper,Kepler-233 b,10,8.47237844,8.472396,8.47238246507,1.755999999986102e-05,0.0002072616536406084
pl_orbper,Kepler-626 b,10,14.48584765,14.485882,14.485857192870004,3.43499999999608e-05,0.0002371278381569853
pl_orbper,Kepler-22 b,10,289.8622,289.864456,289.863821044,0.002256000000045333,0.0007782965090020262
pl_orbper,Kepler-224 b,10,3.132924,3.13295351,3.13294722968,2.9510000000065872e-05,0.000941924578891807
pl_orbper,Kepler-625 b,10,7.751908,7.75194088,7.75192569851,3.28800000000129e-05,0.0004241526722364325
pl_orbper,Kepler-906 b,10,41.69797271,41.69831,41.69803925709,0.0003372899999973811,0.0008088869548944822
pl_orbper,Kepler-416 b,10,6.319,6.319439,6.319387923,0.0004390000000000782,0.0069468753200337165
pl_orbper,Kepler-859 b,10,20.381496177,20.38179859,20.381730945700003,0.0003024130000000014,0.0014837454228282922
pl_orbper,Kepler-624 b,10,14.58649607,14.586675,14.586525432830001,0.00017892999999880033,0.0012266800673180278
pl_orbper,Kepler-1050 c,10,21.1272489623,21.12902,21.12841455223,0.0017710376999993116,0.00838225554322242
pl_orbper,Kepler-380 c,10,7.630004,7.63018,7.63007197082,0.0001760000000006201,0.0023066623837062635
pl_orbper,Kepler-232 b,10,4.431185,4.431242593,4.431231760059999,5.7593000000188965e-05,0.001299706337169987
pl_orbper,Kepler-811 b,10,23.5844275044,23.58461,23.58447648144,0.00018249560000072051,0.0007737954249030583
pl_orbper,Kepler-444 d,10,6.189,6.18943952,6.189366078,0.00043951999999958247,0.007101211892472302
pl_orbper,Kepler-964 b,10,13.5225106,13.522604,13.52252411872,9.339999999902204e-05,0.0006906994521068971
pl_orbper,Kepler-1069 b,10,23.8983608415,23.8992,23.89895502815,0.0008391584999998258,0.003511276953370561
pl_orbper,Kepler-398 c,10,11.419409,11.41949528,11.41944045931,8.627999999966107e-05,0.0007555536570035622
pl_orbper,Kepler-1012 b,10,5.5085113867,5.5086102,5.508593351669999,9.881329999927857e-05,0.0017938027676216485
pl_orbper,Kepler-355 b,10,11.0315748989,11.03189,11.03172655989,0.0003151010999999926,0.002856317171109565
pl_orbper,Kepler-1115 b,9,23.55372085,23.55539,23.55417996642222,0.0016691499999978987,0.007086427981688873
pl_orbper,HAT-P-22 b,10,3.21222,3.21223328,3.212228493,1.3280000000115422e-05,0.00041342015454550737
pl_orbper,Kepler-744 b,10,12.062148,12.06223957,12.06221611692,9.15699999985975e-05,0.0007591473997066737
pl_orbper,HAT-P-23 b,10,1.21288,1.21291385425,1.2128873528250002,3.3854250000020514e-05,0.002791211394955087
pl_orbper,Kepler-195 b,10,8.307832,8.307872,8.307844709,4.000000000026205e-05,0.00048147264906058624
pl_orbper,Kepler-396 b,10,42.99066,42.994,42.992500377000006,0.003340000000001453,0.007768796815056321
pl_orbper,Kepler-1253 b,10,68.8861017,68.8881,68.88643585931,0.0019982999999967888,0.002900861359815466
pl_orbper,Kepler-839 b,10,37.81266,37.8153630753,37.81438592753,0.0027030752999976926,0.007148272366971781
pl_orbper,Kepler-121 b,10,3.17741077,3.1774266,3.1774163720599997,1.5830000000160993e-05,0.0004982035133751767
pl_orbper,Kepler-295 b,10,12.64481,12.645164,12.645035065,0.0003539999999997434,0.0027995177409952357
pl_orbper,Kepler-654 b,10,13.72446,13.7248231983,13.724632737830001,0.0003631982999987571,0.0026463243639128684
pl_orbper,Kepler-1513 b,10,160.8842,160.88465087,160.8845588097,0.00045087000000876287,0.00028024442080987276
pl_orbper,Kepler-482 b,10,56.35387,56.35418576,56.35410747832999,0.00031575999999944315,0.000560314082022971
pl_orbper,Kepler-569 b,10,34.18883069,34.1889703755,34.188897357550005,0.00013968549999532343,0.0004085697720358811
pl_orbper,Kepler-436 c,10,16.79702,16.797265739,16.797138641900002,0.00024573900000035565,0.0014629813162782763
pl_orbper,Kepler-115 b,10,2.403640701,2.403679,2.4036498039499996,3.829899999985287e-05,0.0015933685488175031
pl_orbper,Kepler-358 b,10,34.060467,34.0607677,34.06070968883,0.00030069999999682295,0.0008828353922861321
pl_orbper,Kepler-313 c,11,32.273273,32.2762519626,32.2752431066,0.0029789625999967484,0.009229868819756704
pl_orbper,Kepler-157 b,10,1.732323,1.732346403,1.7323423238300002,2.3402999999921903e-05,0.001350945461413232
pl_orbper,Kepler-344 c,10,125.5963,125.60408053,125.60133455299999,0.007780530000005115,0.006194623669959466
pl_orbper,Kepler-596 b,10,21.30003,21.30025418,21.30020222836,0.00022418000000001825,0.0010524782703778062
pl_orbper,Kepler-1656 b,11,31.562,31.57868471121,31.57714688683728,0.01668471120999726,0.05283793139953429
pl_orbper,Kepler-370 b,10,4.57948235,4.57953,4.579506156679999,4.764999999995467e-05,0.001040505206668386
pl_orbper,Kepler-782 b,10,158.684563283,158.6924,158.6858909343,0.007836717000003546,0.004938508996523292
pl_orbper,Kepler-376 b,10,4.920199,4.92044,4.920309636910001,0.0002409999999999357,0.004898065727247319
pl_orbper,Kepler-1005 b,10,6.498013,6.4980488398,6.4980190039800005,3.5839799999770605e-05,0.0005515496334778173
pl_orbper,Kepler-188 b,10,2.06187,2.06190864,2.06190277777,3.8640000000089714e-05,0.001873997184381305
pl_orbper,Kepler-181 b,10,3.137845914,3.137873,3.1378526133899998,2.7085999999787447e-05,0.0008632017923405558
pl_orbper,Kepler-544 b,10,21.416115178,21.41664,21.4162433478,0.0005248220000027004,0.0024505791771207773
pl_orbper,Kepler-301 c,10,5.419026,5.419115,5.41908016809,8.900000000000574e-05,0.0016423451441829203
pl_orbper,Kepler-273 b,10,2.936497,2.9365322724,2.93652507744,3.5272399999897175e-05,0.001201161204815826
pl_orbper,Kepler-379 b,10,20.0983676,20.0987535473,20.09846103173,0.0003859472999998559,0.001920282848475563
pl_orbper,Kepler-1300 b,10,22.24138,22.2422558724,22.241926726240003,0.0008758724000017537,0.003937934023352571
pl_orbper,Kepler-1544 b,10,168.80998904,168.8116,168.81114019199998,0.0016109599999936108,0.0009542972093911341
pl_orbper,Kepler-405 c,10,29.726682,29.72728015,29.727129314999996,0.0005981499999982987,0.0020121350893322837
pl_orbper,Kepler-971 b,10,9.590633,9.5907518936,9.59069787836,0.0001188935999998364,0.0012396762103006323
pl_orbper,Kepler-257 b,11,2.3826432093,2.382667,2.3826541309363636,2.3790700000247966e-05,0.0009984957401642854
pl_orbper,kap CrB b,11,1208.0,1300.0,1257.1327272727274,92.0,7.318240787477419
pl_orbper,Kepler-481 b,10,10.060791,10.06084307,10.060822715339999,5.207000000062578e-05,0.0005175521075551137
pl_orbper,Kepler-467 b,10,24.9930458964,24.99334,24.993228804639998,0.0002941035999981523,0.0011767331155850976
pl_orbper,Kepler-331 b,10,8.45746636,8.457521,8.457483869129998,5.4640000000105715e-05,0.0006460550306166461
pl_orbper,Kepler-545 b,10,13.249212,13.24934059,13.249322302219998,0.00012858999999920684,0.0009705402062538766
pl_orbper,Kepler-1276 b,10,12.57144,12.5725227276,12.572088752760001,0.0010827275999982788,0.008612153646788275
pl_orbper,Kepler-1219 b,10,16.10438325,16.10519,16.104755156130004,0.000806749999998857,0.005009390035288932
pl_orbper,Kepler-308 c,10,15.3823,15.3825394,15.38245163115,0.0002393999999998897,0.0015563188868742898
pl_orbper,Kepler-375 b,10,12.1257568211,12.12665,12.125910325110002,0.00089317890000018,0.007365870900023148
pl_orbper,Kepler-637 b,10,23.2057808761,23.20584623,23.20582296061,6.535389999839936e-05,0.0002816271593096797
pl_orbper,Kepler-135 b,10,6.00253,6.002551,6.0025394937000005,2.1000000000270802e-05,0.0003498519255443712
pl_orbper,Kepler-1593 b,10,174.5085,174.511609473,174.5100556623,0.0031094729999949777,0.0017818302722980152
pl_orbper,WASP-15 b,10,3.752062,3.7521,3.7520920319999993,3.799999999998249e-05,0.0010127683349954275
pl_orbper,Kepler-568 b,10,11.02,11.02347673,11.02312181012,0.003476730000000927,0.0315403391152681
pl_orbper,WASP-11 b,10,3.72246259498,3.72247975,3.722474816498,1.7155020000103605e-05,0.00046084986053022026
pl_orbper,HD 97658 b,11,9.48908,9.4957,9.4907081,0.006619999999999848,0.06975243501588514
pl_orbper,WASP-121 b,10,1.2749246,1.2749255,1.2749250542,8.999999998593466e-07,7.059238477543966e-05
pl_orbper,Kepler-483 b,10,30.2289452587,30.22935,30.229119333869996,0.00040474129999878983,0.0013389119793023557
pl_orbper,Kepler-527 b,10,13.2850722056,13.285388,13.28533185856,0.0003157943999987367,0.002377015518775048
pl_orbper,Kepler-954 b,10,16.7817556575,16.781774,16.78176336275,1.8342499998880157e-05,0.00010930019451707012
pl_orbper,Kepler-1345 b,10,44.61671591,44.61731,44.616941029020005,0.0005940899999998805,0.001331534583721168
pl_orbper,Kepler-331 d,10,32.1337291552,32.13493,32.13414113052,0.001200844799996048,0.0037369749361545047
pl_orbper,Kepler-1008 b,10,12.43929428,12.439517,12.43932954637,0.00022272000000000958,0.0017904501940380132
pl_orbper,WASP-79 b,11,3.66238,3.66239344,3.662389951916364,1.3439999999587116e-05,0.0003669734838736811
pl_orbper,Kepler-354 b,10,5.47661312,5.4766909374,5.47665247974,7.781740000023518e-05,0.0014208935163972556
pl_orbper,Kepler-622 b,10,14.28,14.282318,14.28205258767,0.0023180000000007084,0.016230160096188745
pl_orbper,EPIC 220674823 c,11,13.334615,13.341245,13.339028363636366,0.006630000000001246,0.04970377016421483
pl_orbper,HAT-P-16 b,10,2.77596,2.7759712,2.7759669934,1.1199999999877974e-05,0.00040346301042146876
pl_orbper,Kepler-230 b,10,32.62501,32.62885195,32.62810991400001,0.003841949999994654,0.01177496952818023
pl_orbper,Kepler-354 d,10,24.209842,24.21152,24.21028475759,0.0016780000000018447,0.006930938717999945
pl_orbper,Kepler-518 b,10,8.512035877,8.51205,8.51203895839,1.412299999969946e-05,0.00016591794361771502
pl_orbper,Kepler-1277 b,10,40.83571117,40.8366307,40.83644383554999,0.0009195299999973372,0.0022517386766103373
pl_orbper,Kepler-180 c,10,41.8852668864,41.885775,41.885498888639994,0.0005081136000057995,0.001213101463484318
pl_orbper,AU Mic b,11,8.45367765822,8.463446,8.462270532565455,0.00976834177999919,0.11543405215429553
pl_orbper,Kepler-509 b,10,41.74591,41.7460723966,41.745999749659994,0.00016239659999683909,0.0003890111650713593
pl_orbper,Kepler-359 b,11,25.56294,25.5638626,25.56370373905455,0.0009225999999991075,0.003609023204996777
pl_orbper,Kepler-1025 b,10,37.3225013775,37.32299618,37.322879845749995,0.0004948025000004463,0.0013257350505786068
pl_orbper,HD 17156 b,11,21.2,21.2167,21.2149934,0.01670000000000016,0.07871791277578317
pl_orbper,Kepler-755 b,10,1.269090374,1.269095,1.2690913328899998,4.626000000174102e-06,0.00036451277227145533
pl_orbper,Kepler-226 d,10,8.109044,8.10938,8.10908216899,0.00033599999999900376,0.004143502223764655
pl_orbper,Kepler-473 b,10,14.55730433,14.557339,14.557316841790001,3.4670000001568724e-05,0.0002381620210535008
pl_orbper,Kepler-1226 b,10,17.29184,17.2925062369,17.29226608369,0.0006662368999990065,0.00385280273143263
pl_orbper,EPIC 211945201 b,11,19.491,19.50735025,19.49324630454545,0.016350249999998567,0.08387648596111978
pl_orbper,Kepler-1271 b,9,3.025534,3.0255955,3.0255817927555557,6.150000000015865e-05,0.0020326669121097326
pl_orbper,Kepler-950 b,9,98.7179332,98.7187,98.71808591866666,0.0007667999999938502,0.0007767573619950583
pl_orbper,Kepler-315 c,9,265.467621,265.47847,265.4708680666667,0.010849000000007436,0.004086700766459605
pl_orbper,Kepler-973 b,9,49.6075771,49.60805,49.60773884666667,0.000472899999998333,0.0009532786839166908
pl_orbper,Kepler-1038 b,9,148.4569,148.46047117,148.4599050251111,0.003571170000014945,0.0024054777614271696
pl_orbper,Kepler-819 b,9,33.1994,33.1996355,33.199555840433334,0.00023550000000227556,0.0007093468392594066
pl_orbper,Kepler-1425 b,9,14.4540329,14.4542183258,14.454119458422221,0.00018542579999980546,0.0012828578076526159
pl_orbper,GJ 9827 b,10,1.208957,1.209,1.20897679,4.300000000001525e-05,0.003556726676284269
pl_orbper,Kepler-871 b,9,22.04579,22.0460247168,22.04590851853333,0.00023471680000142214,0.0010646728385183255
pl_orbper,Kepler-474 b,9,5.66066851,5.660691,5.660673671444445,2.2490000000097154e-05,0.0003973025350948792
pl_orbper,Kepler-769 b,9,7.425992,7.42608998,7.426068355666668,9.798000000049711e-05,0.0013194061151582418
pl_orbper,Kepler-1111 b,9,8.7961030748,8.79638238,8.796208737199999,0.00027930520000118975,0.0031752907229222705
pl_orbper,Kepler-1249 b,9,24.33387278,24.33556,24.334636663344444,0.0016872200000008775,0.006933409458060071
pl_orbper,Kepler-989 b,9,7.964294,7.96432425,7.964313859966666,3.0250000000009436e-05,0.0003798192855264502
pl_orbper,Kepler-143 b,9,16.00747237,16.007583,16.007506160000002,0.00011063000000177681,0.0006911132745850325
pl_orbper,Kepler-1605 b,9,85.75632494,85.7567919,85.75658966673333,0.00046695999999712967,0.0005445179219600808
pl_orbper,Kepler-1050 b,9,15.3785799527,15.3791,15.378806194744445,0.0005200472999984385,0.0033815843272422498
pl_orbper,Kepler-1417 b,9,20.35045,20.3509401334,20.35054860371111,0.0004901334000031454,0.0024084530080617336
pl_orbper,Kepler-891 b,9,53.44944498,53.44965,53.44948153248889,0.00020501999999567033,0.00038357715382337316
pl_orbper,KOI-1783.02,10,284.0423,284.215,284.07635841700005,0.17269999999996344,0.060793513744799015
pl_orbper,Kepler-671 b,9,4.280958588,4.2809919671,4.280964867455555,3.337910000045241e-05,0.0007797097391339185
pl_orbper,Kepler-1230 b,9,9.95661537,9.95699,9.95669178528889,0.00037462999999959834,0.0037625951277623945
pl_orbper,Kepler-1339 b,9,1.3415546953,1.3415609,1.341556007811111,6.204700000012053e-06,0.0004625002581991094
pl_orbper,Kepler-873 b,9,20.55331441,20.5534419026,20.553376004733334,0.0001274926000007781,0.0006203000420535159
pl_orbper,Kepler-665 b,9,16.01285,16.01313877,16.01306807931111,0.00028877000000093744,0.0018033396134375297
pl_orbper,Kepler-609 b,9,6.5212039203,6.521234,6.521211733588888,3.0079700000129606e-05,0.00046125936756811174
pl_orbper,Kepler-1421 b,9,6.9124128755,6.9131732,6.9130472528333335,0.0007603244999998537,0.01099839871177262
pl_orbper,Kepler-1457 b,9,51.1100085839,51.1110243,51.11077280154444,0.0010157160999995085,0.001987283784464351
pl_orbper,Kepler-118 b,9,7.5184201248,7.51866,7.518516224977778,0.0002398751999992399,0.0031904592983697244
pl_orbper,Kepler-690 b,9,7.748083,7.7481001663,7.748093463366668,1.7166300000148738e-05,0.00022155514877707363
pl_orbper,Kepler-673 b,9,3.728731093,3.7287337983,3.7287318193666668,2.705300000016564e-06,7.255281771581161e-05
pl_orbper,Kepler-449 b,10,12.5821989632,12.5825,12.582306222320002,0.0003010367999998209,0.002392540720919713
pl_orbper,Kepler-304 e,9,1.499142,1.4991472256,1.4991458747333333,5.225600000047237e-06,0.0003485718160000115
pl_orbper,Kepler-770 b,9,18.92532,18.92549356,18.92539824402222,0.0001735600000003501,0.0009170744930303954
pl_orbper,Kepler-1366 b,9,2.16,2.164570968,2.164060676677778,0.0045709679999998976,0.21122180395686296
pl_orbper,Kepler-1140 b,9,24.0859556612,24.08638,24.0862486668,0.00042433879999848045,0.0017617471523632508
pl_orbper,Kepler-490 b,9,3.26869482,3.26870634763,3.2686963430700002,1.152762999989676e-05,0.0003526675099183385
pl_orbper,Kepler-1057 b,9,14.08818,14.08830133,14.088262375777779,0.00012133000000069671,0.0008612133758191622
pl_orbper,Kepler-607 b,9,0.638154,0.638163432,0.6381621464444446,9.432000000031415e-06,0.0014779942766242594
pl_orbper,KOI-1783.01,10,134.4628,134.47972,134.477127576,0.016919999999998936,0.012582065296149763
pl_orbper,Kepler-812 b,9,10.117121,10.1171684,10.117155404977778,4.740000000147404e-05,0.00046851113879453306
pl_orbper,Kepler-580 b,9,8.2223903082,8.22248,8.222421741355555,8.969179999951393e-05,0.0010908197465522764
pl_orbper,Kepler-661 b,9,6.029272,6.02930329,6.029297540211112,3.1289999999906115e-05,0.000518965929135594
pl_orbper,Kepler-163 b,9,7.810937,7.8110476888,7.811022294311111,0.00011068880000042469,0.0014170846763686884
pl_orbper,Kepler-664 b,9,2.525588688,2.525612,2.5255954013333337,2.331200000016409e-05,0.0009230298719999657
pl_orbper,Kepler-1129 c,9,76.5356940185,76.5369586,76.53674174650001,0.0012645815000098537,0.0016522541607510777
pl_orbper,Kepler-1308 b,9,2.1,2.1043413198,2.1038533862,0.004341319799999965,0.2063508716185446
pl_orbper,Kepler-751 b,9,17.4442401479,17.44496257,17.444824275322226,0.0007224221000008413,0.004141183015656931
pl_orbper,Kepler-1144 b,9,17.14624,17.1465154777,17.146439601966666,0.0002754777000006925,0.0016066175042490785
pl_orbper,Kepler-328 b,9,34.9168399,34.921,34.91790326777778,0.0041601,0.011913945600046775
pl_orbper,Kepler-274 b,9,11.634788,11.6350591692,11.634876372133332,0.000271169199999477,0.002330658198044577
pl_orbper,Kepler-1166 b,9,33.2404478095,33.24201,33.24086484883334,0.0015621905000031688,0.004699608470198986
pl_orbper,Kepler-738 b,9,24.58716355,24.58721963,24.58720108968889,5.608000000023594e-05,0.00022808614854398433
pl_orbper,Kepler-721 b,9,5.39202081,5.392066,5.392030794377778,4.518999999980622e-05,0.0008380886853785298
pl_orbper,OGLE-TR-56 b,9,1.2119,1.2119189,1.2119111044444444,1.889999999993286e-05,0.0015595203254282304
pl_orbper,Kepler-983 b,9,60.0849120856,60.08556,60.085421480622216,0.0006479143999982284,0.0010783221354404302
pl_orbper,Kepler-1488 b,9,39.81876816,39.8198747973,39.819030328588894,0.0011066373000048202,0.0027791668729067144
pl_orbper,Kepler-574 b,9,7.658774,7.65880414,7.658795994322222,3.013999999978978e-05,0.0003935344409504286
pl_orbper,Kepler-180 b,9,13.817124,13.81752,13.817339433333334,0.000396000000000285,0.002865964188771129
pl_orbper,K2-27 b,10,6.77093147,6.77145,6.771317567,0.000518529999999906,0.00765774156756376
pl_orbper,Kepler-863 b,9,15.5945923035,15.5949,15.594654509277778,0.00030769650000017634,0.001973089559740599
pl_orbper,Kepler-433 b,9,5.334082429,5.3340867,5.33408367088889,4.2709999998891135e-06,8.006998508850499e-05
pl_orbper,Kepler-1060 b,9,46.8776724,46.8789559984,46.87812647537778,0.0012835984000005851,0.0027381606231101857
pl_orbper,Kepler-765 b,9,27.6638983043,27.66556,27.66528783825556,0.001661695699997523,0.006006428379536794
pl_orbper,Kepler-558 b,9,29.0078,29.00790538,29.007887359077774,0.00010538000000082093,0.00036328050607878256
pl_orbper,Kepler-1458 b,9,47.9866946936,47.98754125,47.98716019373333,0.0008465563999990877,0.0017641310646043186
pl_orbper,Kepler-471 b,9,5.01419910866,5.014234733,5.014230361195555,3.562434000059511e-05,0.0007104647659646238
pl_orbper,Kepler-1193 b,9,2.832617,2.8326568999,2.832647674211111,3.989989999997334e-05,0.0014085726355320704
pl_orbper,Kepler-1338 b,9,0.935115863,0.9351200117,0.9351178469666667,4.148699999984018e-06,0.00044365531183492674
pl_orbper,WASP-75 b,10,2.4841905,2.48450535,2.484226491,0.00031485000000008867,0.012673965161419281
pl_orbper,Kepler-1181 b,9,4.8933273556,4.893489,4.893386686177778,0.0001616443999994388,0.0033033236563141744
pl_orbper,Kepler-977 b,9,26.85323647,26.8533878528,26.853295821422222,0.00015138280000215332,0.0005637401122337753
pl_orbper,Kepler-696 b,9,4.1904091,4.190425659,4.190423218211111,1.6558999999638502e-05,0.00039516294983463576
pl_orbper,Kepler-1077 b,9,34.3510398477,34.35173,34.35121411196667,0.0006901523000024667,0.002009105988955551
pl_orbper,Kepler-1083 b,9,33.4176226408,33.41832,33.4178347012,0.0006973592000036888,0.002086787508044761
pl_orbper,Kepler-838 b,9,15.74953307,15.74958583,15.749570191511111,5.275999999909686e-05,0.000334993268753036
pl_orbper,K2-30 b,10,4.09803132,4.098507,4.098445025320999,0.00047568000000008936,0.011606353069548202
pl_orbper,Kepler-1318 b,9,213.2567,213.259040426,213.257828104,0.0023404260000177146,0.001097463113464868
pl_orbper,Kepler-505 b,9,27.521732,27.52197994,27.521942765688888,0.0002479400000012788,0.0009008811700254721
pl_orbper,Kepler-566 b,9,18.42787,18.4279588601,18.427938070011113,8.886009999997668e-05,0.0004822031616471734
pl_orbper,Kepler-1079 b,9,13.2450028209,13.24514,13.245045792322223,0.00013717909999932942,0.001035701213497112
pl_orbper,Kepler-804 c,9,9.65185017,9.6521299388,9.651894156533332,0.00027976880000046833,0.0028985895976811333
pl_orbper,Kepler-1570 b,9,26.54846521,26.548955,26.548801210677777,0.0004897899999996014,0.0018448667271749
pl_orbper,Kepler-836 b,9,11.36112327,11.3611763269,11.3611365541,5.305690000056984e-05,0.0004670034529373093
pl_orbper,Kepler-1710 b,10,14.910755,14.91110039,14.910942422,0.0003453899999996679,0.002316352583389165
pl_orbper,Kepler-167 e,9,341.0,1071.23308,990.0953846444443,730.23308,73.75381113025145
pl_orbper,Kepler-941 b,9,17.4239289819,17.42459,17.424018383544443,0.0006610180999970794,0.0037937178752138877
pl_orbper,Kepler-990 b,10,9.91720662,9.91724268,9.917230112659999,3.605999999933829e-05,0.00036360959249403033
pl_orbper,Kepler-1043 b,9,38.5050133836,38.50546675,38.50527525928889,0.0004533663999950477,0.0011774137360196614
pl_orbper,Kepler-932 b,9,1.9214304,1.921437488,1.9214364062222222,7.088000000043948e-06,0.00036889068912667367
pl_orbper,Kepler-963 b,9,9.97682072,9.9768555233,9.976834371477777,3.480330000016352e-05,0.0003488411123638652
pl_orbper,Kepler-1188 b,9,17.1366127292,17.13756,17.136973526577783,0.000947270800001121,0.005527643481108236
pl_orbper,Kepler-902 b,9,40.1097357546,40.10999,40.109881114955556,0.00025424540000074103,0.000633872235302991
pl_orbper,Kepler-1373 b,9,1.29123275,1.2912458,1.2912349700222225,1.3049999999958928e-05,0.0010106603602700083
pl_orbper,Kepler-702 b,9,10.52629331,10.526294577,10.526294094333332,1.2670000000269965e-06,1.2036524807995497e-05
pl_orbper,Kepler-1441 b,9,39.43986217,39.4420781,39.44157693853333,0.002215930000005528,0.005618259136694471
pl_orbper,Kepler-555 b,9,16.217504,16.2177558685,16.217720617611114,0.00025186849999769834,0.0015530450051296962
