pl_name,pl_masse,pl_rade,pl_orbper,pl_eqt,sy_dist,disc_year,discoverymethod,hostname
Kepler-220 d,,0.9806363636363635,28.12249485799167,419.0,171.109,2014.0,Transit,Kepler-220
Kepler-220 e,,1.2806363636363636,45.90293587156666,356.0,171.109,2014.0,Transit,Kepler-220
Kepler-221 b,5.95575,1.569,2.795903955807692,1089.4,385.23100000000005,2014.0,Transit,Kepler-221
Kepler-221 c,12.2,2.8651,5.690619225884616,859.4,385.23100000000005,2014.0,Transit,Kepler-221
Kepler-221 d,3.61,2.695222222222222,10.041567867425,710.6,385.231,2014.0,Transit,Kepler-221
Kepler-221 e,7.86706,2.793,18.369781747325003,580.8,385.231,2014.0,Transit,Kepler-221
Kepler-222 b,,3.1737777777777776,3.9369928417454547,994.2,758.8539999999999,2014.0,Transit,Kepler-222
Kepler-222 c,,4.673444444444445,10.08880286320909,726.0,758.8539999999999,2014.0,Transit,Kepler-222
Kepler-222 d,,3.6317777777777778,28.081939850409093,516.4,758.8539999999999,2014.0,Transit,Kepler-222
Kepler-223 b,5.7,2.1857272727272727,7.384415338725,977.8,1859.71,2014.0,Transit,Kepler-223
Kepler-223 c,8.75,2.8702727272727273,9.847917772161539,888.8,1859.7100000000003,2014.0,Transit,Kepler-223
Kepler-223 d,6.95,3.9882727272727276,14.787845390833334,775.6,1859.71,2014.0,Transit,Kepler-223
Kepler-224 b,,1.4753333333333334,3.13294722968,972.8,782.0879999999999,2014.0,Transit,Kepler-224
Kepler-224 c,,3.231111111111111,5.924995281945455,785.8,782.0880000000001,2014.0,Transit,Kepler-224
Kepler-224 d,,2.491,11.349345156218181,632.4,782.0880000000001,2014.0,Transit,Kepler-224
Kepler-224 e,,2.0983333333333336,18.64356426250909,536.2,782.0880000000001,2014.0,Transit,Kepler-224
Kepler-225 b,,1.4278181818181819,6.738943325681817,503.6666666666667,561.101,2014.0,Transit,Kepler-225
Kepler-225 c,,2.126181818181818,18.794260167641667,358.3333333333333,561.101,2014.0,Transit,Kepler-225
Kepler-226 b,24.0,1.6260000000000001,3.9410365057999996,1016.8,980.138,2014.0,Transit,Kepler-226
Kepler-226 c,45.2,2.5823,5.349593864791667,917.4,980.138,2014.0,Transit,Kepler-226
Kepler-226 d,,1.2604444444444445,8.10908216899,798.0,980.138,2014.0,Transit,Kepler-226
Kepler-227 b,,2.7794444444444446,9.488038191072727,860.6,1083.06,2014.0,Transit,Kepler-227
Kepler-227 c,,2.9659999999999997,54.418375656509085,480.4,1083.06,2014.0,Transit,Kepler-227
Kepler-228 b,,1.6114444444444445,2.56658376534,1355.2,1644.61,2014.0,Transit,Kepler-228
Kepler-228 c,,2.9845555555555556,4.134434097063636,1155.6,1644.61,2014.0,Transit,Kepler-228
Kepler-228 d,,4.117999999999999,11.094322115781818,831.4,1644.61,2014.0,Transit,Kepler-228
Kepler-229 b,,2.355888888888889,6.252969554745454,784.8,826.265,2014.0,Transit,Kepler-229
Kepler-229 c,,5.176888888888889,16.068634586281817,573.6,826.265,2014.0,Transit,Kepler-229
Kepler-229 d,,3.592222222222222,41.196487859,419.0,826.2649999999999,2014.0,Transit,Kepler-229
Kepler-23 b,90.68666666666667,1.8381666666666667,7.106493135442856,1203.0,835.756,2011.0,Transit,Kepler-23
Kepler-23 c,308.7033333333333,3.173833333333333,10.742184394615386,1048.6,835.756,2011.0,Transit,Kepler-23
Kepler-23 d,11.020000000000001,2.2861666666666665,15.274064229914286,932.4,835.756,2014.0,Transit,Kepler-23
Kepler-231 b,63.218149999999994,1.8528333333333336,10.065568103514286,453.8,316.618,2014.0,Transit,Kepler-231
Kepler-231 c,17.234650000000002,1.9133846153846152,19.271193323571428,362.1666666666667,316.618,2014.0,Transit,Kepler-231
Kepler-232 b,,3.118125,4.43123176006,1074.6,1349.13,2014.0,Transit,Kepler-232
Kepler-232 c,,3.806,11.3793724524,784.0,1349.13,2014.0,Transit,Kepler-232
Kepler-233 b,,2.63275,8.47238246507,748.2,856.4169999999999,2014.0,Transit,Kepler-233
Kepler-233 c,,2.615875,60.41883955969,388.2,856.4169999999999,2014.0,Transit,Kepler-233
Kepler-234 b,,3.5843333333333334,2.7115042430727274,1401.4,1733.0999999999997,2014.0,Transit,Kepler-234
Kepler-234 c,,3.569222222222222,7.212033833927273,1012.0,1733.0999999999997,2014.0,Transit,Kepler-234
Kepler-235 b,,2.232923076923077,3.340205812728571,664.7142857142857,428.018,2014.0,Transit,Kepler-235
Kepler-235 c,,1.2739166666666668,7.825435841091667,505.5,428.018,2014.0,Transit,Kepler-235
Kepler-235 d,,2.1003846153846153,20.06038576562143,366.14285714285717,428.018,2014.0,Transit,Kepler-235
Kepler-235 e,,2.029230769230769,46.183848545428575,277.57142857142856,428.018,2014.0,Transit,Kepler-235
Kepler-236 b,,1.703818181818182,8.296042088363636,471.8,288.763,2014.0,Transit,Kepler-236
Kepler-236 c,,1.9015000000000002,23.968441244515382,330.6666666666667,288.763,2014.0,Transit,Kepler-236
Kepler-237 b,,1.5127777777777778,4.71508576895,817.8,657.822,2014.0,Transit,Kepler-237
Kepler-237 c,,2.2432222222222222,8.103622698381818,683.0,657.822,2014.0,Transit,Kepler-237
Kepler-238 b,3305.02,1.3967777777777777,2.090830074918182,1436.2,1798.75,2014.0,Transit,Kepler-238
Kepler-238 c,152.522,2.2573333333333334,6.155587231333333,1003.4,1798.75,2014.0,Transit,Kepler-238
Kepler-238 d,23.1,2.756333333333333,13.233768878266666,777.4,1798.75,2014.0,Transit,Kepler-238
Kepler-238 e,119.35,6.912777777777778,23.65370694305,639.8,1798.75,2013.0,Transit,Kepler-238
Kepler-238 f,12.85,2.5067777777777778,50.44697533050834,497.4,1798.75,2013.0,Transit,Kepler-238
Kepler-239 b,,2.3657777777777778,11.763064018881817,608.8,648.109,2014.0,Transit,Kepler-239
Kepler-239 c,,2.298111111111111,56.22799229414545,361.6,648.109,2014.0,Transit,Kepler-239
Kepler-24 b,140.36,2.8822727272727273,8.144739172307691,1005.2,1156.81,2011.0,Transit,Kepler-24
Kepler-24 c,139.7475,3.809,12.333144887692308,875.4,1156.81,2011.0,Transit,Kepler-24
Kepler-24 d,293.959,1.7155555555555557,4.2443803478,1248.8,1156.81,2014.0,Transit,Kepler-24
Kepler-24 e,26.2118,10.1954,18.997747693333334,758.0,1156.81,2014.0,Transit,Kepler-24
Kepler-240 b,,1.4621111111111111,4.144558828090909,867.8,746.927,2014.0,Transit,Kepler-240
Kepler-240 c,102.3,2.2252,7.953591400450001,698.8,746.9269999999999,2014.0,Transit,Kepler-240
Kepler-241 b,,2.317142857142857,12.71809751522,559.2,,2014.0,Transit,Kepler-241
Kepler-241 c,,2.6700000000000004,36.06584976872,395.0,,2014.0,Transit,Kepler-241
Kepler-242 b,,2.7462222222222223,8.203961538336365,732.0,600.241,2014.0,Transit,Kepler-242
Kepler-242 c,,2.4917777777777776,14.496480446263638,604.8,600.241,2014.0,Transit,Kepler-242
Kepler-243 b,,2.4223333333333334,5.7154272587,833.4,693.86,2014.0,Transit,Kepler-243
Kepler-243 c,,1.9683333333333333,20.02616757280909,548.6,693.86,2014.0,Transit,Kepler-243
Kepler-244 b,,2.891111111111111,4.311783300772728,995.8,1036.49,2014.0,Transit,Kepler-244
Kepler-244 c,,2.2175555555555553,9.767310130266667,757.8,1036.49,2014.0,Transit,Kepler-244
Kepler-244 d,15.2,2.6311,20.050454742375,596.4,1036.49,2014.0,Transit,Kepler-244
Kepler-245 b,146.78,2.746777777777778,7.490178184941667,800.2,861.527,2014.0,Transit,Kepler-245
Kepler-245 c,126.14999999999999,2.4028,17.46085237692308,603.6,861.527,2014.0,Transit,Kepler-245
Kepler-245 d,13.530415000000001,3.2393,36.2763911825,473.0,861.527,2014.0,Transit,Kepler-245
Kepler-245 e,1806.36,1.7925,3.21981628307,1061.2,861.527,2016.0,Transit,Kepler-245
Kepler-246 b,,2.326,4.6018176788,900.8,626.078,2014.0,Transit,Kepler-246
Kepler-246 c,,1.5303333333333333,11.187162685181818,670.0,626.078,2014.0,Transit,Kepler-246
Kepler-247 b,,1.6516666666666666,3.3361374779,961.0,663.711,2014.0,Transit,Kepler-247
Kepler-247 c,,4.225222222222222,9.439459393590909,679.8,663.711,2014.0,Transit,Kepler-247
Kepler-247 d,,4.312333333333333,20.478000721999997,525.2,663.711,2014.0,Transit,Kepler-247
Kepler-248 b,,3.057444444444444,6.3082043073181815,817.6,738.792,2014.0,Transit,Kepler-248
Kepler-248 c,,4.145,16.23947716360909,596.8,738.792,2014.0,Transit,Kepler-248
Kepler-249 b,,1.0537692307692308,3.306832514157143,571.3333333333334,190.401,2014.0,Transit,Kepler-249
Kepler-249 c,,1.3323846153846155,7.113493641185714,443.0,190.401,2014.0,Transit,Kepler-249
Kepler-249 d,,1.2966153846153847,15.368483409664284,342.6666666666667,190.401,2014.0,Transit,Kepler-249
Kepler-25 b,678.9950468650001,2.725388556,6.238556113528947,1222.0766666666666,243.24899999999997,2011.0,Transit,Kepler-25
Kepler-25 c,232.29821511666663,4.884030666666666,12.720373063335,915.8333333333334,243.24900000000002,2011.0,Transit,Kepler-25
Kepler-250 b,,1.0957777777777777,4.14807484919,926.8,760.5850000000002,2014.0,Transit,Kepler-250
Kepler-250 c,,2.3552222222222223,7.156816788036363,772.4,760.585,2014.0,Transit,Kepler-250
Kepler-250 d,,2.2603333333333335,17.648282625163635,572.0,760.585,2014.0,Transit,Kepler-250
Kepler-251 b,,1.5437777777777777,4.79091954439,1119.2,924.625,2014.0,Transit,Kepler-251
Kepler-251 c,,3.137777777777778,16.514097479954543,741.2,924.625,2014.0,Transit,Kepler-251
Kepler-251 d,,3.582444444444444,30.132881358945454,606.6,924.625,2014.0,Transit,Kepler-251
Kepler-252 b,,1.25325,6.668353730360001,591.8,379.424,2014.0,Transit,Kepler-252
Kepler-252 c,,2.417444444444444,10.848457845481818,503.1666666666667,379.424,2014.0,Transit,Kepler-252
Kepler-253 b,,1.7078888888888888,3.78403005172,947.4,838.595,2014.0,Transit,Kepler-253
Kepler-253 c,,2.657777777777778,10.281943621354545,678.6,838.5949999999999,2014.0,Transit,Kepler-253
Kepler-253 d,,3.124111111111111,18.119889642418183,561.6,838.5949999999999,2014.0,Transit,Kepler-253
Kepler-254 b,,3.785444444444445,5.826659209090909,991.2,1389.4800000000002,2014.0,Transit,Kepler-254
Kepler-254 c,3.2,2.3134,12.412154432991665,770.2,1389.48,2014.0,Transit,Kepler-254
Kepler-254 d,,2.6910000000000003,18.746445311825,671.6,1389.48,2014.0,Transit,Kepler-254
Kepler-255 b,,1.5902500000000002,5.7146012634,923.6,1052.53,2014.0,Transit,Kepler-255
Kepler-255 c,,2.976625,9.94603349364,768.0,1052.53,2014.0,Transit,Kepler-255
Kepler-255 d,,1.3547142857142858,1.045621619725,1631.0,1052.53,2016.0,Transit,Kepler-255
Kepler-256 b,,1.3976666666666668,1.62046825875,1560.6,1026.43,2014.0,Transit,Kepler-256
Kepler-256 c,,1.857222222222222,3.3880098271800003,1221.4,1026.43,2014.0,Transit,Kepler-256
Kepler-256 d,,1.8111111111111111,5.83910203408,1018.8,1026.43,2014.0,Transit,Kepler-256
Kepler-256 e,,1.9356666666666666,10.6816804467,833.0,1026.43,2014.0,Transit,Kepler-256
Kepler-257 b,,2.472625,2.3826541309363636,1205.4,780.2559999999999,2014.0,Transit,Kepler-257
Kepler-257 c,,4.45025,6.581481492972728,859.8,780.2559999999999,2014.0,Transit,Kepler-257
Kepler-257 d,,5.10675,24.664567627127273,553.8,780.2559999999999,2014.0,Transit,Kepler-257
Kepler-258 b,,3.848,13.19722396248,625.4,575.988,2014.0,Transit,Kepler-258
Kepler-258 c,,3.242375,33.65295644493,458.4,575.988,2014.0,Transit,Kepler-258
Kepler-259 b,,2.834777777777778,8.115295450045453,880.8,1002.14,2014.0,Transit,Kepler-259
Kepler-259 c,,2.8401111111111113,36.92506606348182,531.0,1002.14,2014.0,Transit,Kepler-259
Kepler-26 b,33.94,3.0442666666666667,12.282351728,440.0,335.307,2011.0,Transit,Kepler-26
Kepler-26 c,29.016199999999998,2.8999375,17.25174203875,393.0,335.307,2011.0,Transit,Kepler-26
Kepler-26 d,,1.1799166666666667,3.5439150228250003,666.1666666666666,335.3070000000001,2014.0,Transit,Kepler-26
Kepler-26 e,,2.2896363636363635,46.82775455181818,283.4,335.307,2014.0,Transit,Kepler-26
Kepler-260 b,,2.095666666666667,8.187407043999999,793.4,627.365,2014.0,Transit,Kepler-260
Kepler-261 b,,2.197222222222222,10.381228148136364,679.2,317.499,2014.0,Transit,Kepler-261
Kepler-261 c,,2.2455555555555557,24.570794238999998,510.0,317.499,2014.0,Transit,Kepler-261
Kepler-262 b,,1.4612222222222222,13.06078860018182,733.6,613.129,2014.0,Transit,Kepler-262
Kepler-262 c,,1.736888888888889,21.853660448945455,617.8,613.129,2014.0,Transit,Kepler-262
Kepler-263 b,,2.724555555555556,16.5680826442,584.4,754.747,2014.0,Transit,Kepler-263
Kepler-263 c,,2.418777777777778,47.333201215372725,411.4,754.747,2014.0,Transit,Kepler-263
Kepler-264 b,,4.234555555555556,40.806927013945455,829.4,942.1730000000001,2014.0,Transit,Kepler-264
Kepler-265 b,,1.6573333333333333,6.846191252660001,1034.0,1280.25,2014.0,Transit,Kepler-265
Kepler-265 c,,2.4440000000000004,17.028992342745454,763.2,1280.25,2014.0,Transit,Kepler-265
Kepler-265 d,,2.285555555555556,43.130735103,559.6,1280.25,2014.0,Transit,Kepler-265
Kepler-266 b,,2.5292499999999998,6.618356915609999,997.2,1370.79,2014.0,Transit,Kepler-266
Kepler-267 b,37.9,2.010214285714286,3.353513168946667,629.6666666666666,264.993,2014.0,Transit,Kepler-267
Kepler-267 c,,2.2295000000000003,6.877571134664286,497.6,264.993,2014.0,Transit,Kepler-267
Kepler-267 d,,2.1416666666666666,28.46403892576154,309.4,264.993,2014.0,Transit,Kepler-267
Kepler-268 b,,2.516111111111111,25.934089768581817,703.0,851.87,2014.0,Transit,Kepler-268
Kepler-269 b,,2.848,5.326686570945454,995.8,2257.32,2014.0,Transit,Kepler-269
Kepler-269 c,,1.8524444444444446,8.12807220437,864.8,2257.32,2014.0,Transit,Kepler-269
Kepler-27 b,1468.555,4.9162,15.33519888818182,631.2,1044.36,2011.0,Transit,Kepler-27
Kepler-27 c,2203.535,6.7102,31.33048847,497.4,1044.36,2011.0,Transit,Kepler-27
Kepler-27 d,,2.6605992285714284,6.546268639,838.8,1044.36,2021.0,Transit,Kepler-27
Kepler-270 b,,1.8803333333333336,11.476100323754544,995.4,948.781,2014.0,Transit,Kepler-270
Kepler-270 c,,1.5686666666666667,25.26295227143636,764.6,948.781,2014.0,Transit,Kepler-270
Kepler-271 b,,1.2484444444444445,9.4867917783,784.6,404.542,2014.0,Transit,Kepler-271
Kepler-271 c,,1.0014444444444444,7.410885091918183,879.8,404.542,2014.0,Transit,Kepler-271
Kepler-271 d,,0.687375,5.2496896761444445,985.4,404.542,2016.0,Transit,Kepler-271
Kepler-272 b,78.0,1.4776,2.9713290876,1133.0,889.6079999999998,2014.0,Transit,Kepler-272
Kepler-272 c,97.8,1.8697,6.057297250858333,893.0,889.608,2014.0,Transit,Kepler-272
Kepler-272 d,,2.1562222222222225,10.937276454736365,732.8,889.6079999999998,2014.0,Transit,Kepler-272
Kepler-273 b,,1.6179999999999999,2.9365250774400002,1182.2,713.964,2014.0,Transit,Kepler-273
Kepler-273 c,,1.7358888888888888,8.014962552145455,846.0,713.964,2014.0,Transit,Kepler-273
Kepler-274 b,,1.97625,11.634876372133334,871.75,1333.62,2014.0,Transit,Kepler-274
Kepler-274 c,,2.26225,33.19798549434,615.0,1333.62,2014.0,Transit,Kepler-274
Kepler-275 b,,2.256888888888889,10.30072114064,1010.8,2034.25,2014.0,Transit,Kepler-275
Kepler-275 c,,3.372888888888889,16.088267074054546,871.2,2034.25,2014.0,Transit,Kepler-275
Kepler-275 d,,3.131222222222222,35.67557890611818,668.0,2034.25,2014.0,Transit,Kepler-275
Kepler-276 b,731.209,2.606444444444444,14.128452365783334,777.0,1144.86,2014.0,Transit,Kepler-276
Kepler-276 c,15.166666666666666,3.1131,31.8839735825,592.4,1144.86,2013.0,Transit,Kepler-276
Kepler-276 d,14.710149999999999,2.8920000000000003,48.64802084690769,514.2,1144.86,2013.0,Transit,Kepler-276
Kepler-277 b,66.33333333333333,2.9531,17.324148401515384,927.2,976.643,2013.0,Transit,Kepler-277
Kepler-277 c,48.06666666666666,3.0057,33.006283403192306,748.2,976.643,2013.0,Transit,Kepler-277
Kepler-278 b,56.0,4.081545454545455,30.159450914507694,767.0,443.03000000000003,2014.0,Transit,Kepler-278
Kepler-278 c,34.9,3.244909090909091,51.07992539612307,644.1666666666666,443.03000000000003,2014.0,Transit,Kepler-278
Kepler-279 b,4180.93,3.043625,12.309686541545455,984.6,1037.4,2014.0,Transit,Kepler-279
Kepler-279 c,24.96666666666667,4.500111111111111,35.735893478181815,690.6,1037.4,2013.0,Transit,Kepler-279
Kepler-279 d,17.166666666666668,3.643125,54.416679853999995,582.25,1037.4,2013.0,Transit,Kepler-279
Kepler-28 b,163.44333333333333,2.2071538461538465,5.911918001642857,602.8333333333334,438.359,2011.0,Transit,Kepler-28
Kepler-28 c,148.39666666666668,2.136307692307692,8.986442354285714,524.5,438.359,2011.0,Transit,Kepler-28
Kepler-280 b,,1.5121111111111112,2.139553726581818,1335.6,780.361,2014.0,Transit,Kepler-280
Kepler-280 c,,2.1927777777777777,4.807097895663636,1020.0,780.361,2014.0,Transit,Kepler-280
Kepler-281 b,472.016,2.485625,14.646185138841666,690.4,1745.4500000000003,2014.0,Transit,Kepler-281
Kepler-281 c,115.37115,5.637125,36.33742362650833,510.2,1745.4500000000003,2014.0,Transit,Kepler-281
Kepler-282 b,,1.1333333333333333,9.22072030608,866.2,1337.61,2014.0,Transit,Kepler-282
Kepler-282 c,,1.286111111111111,13.63928473991,759.8,1337.61,2014.0,Transit,Kepler-282
Kepler-282 d,61.0,2.457333333333333,24.80560064390909,622.6,1337.61,2013.0,Transit,Kepler-282
Kepler-282 e,56.2,2.845666666666667,44.34716177915454,513.4,1337.61,2013.0,Transit,Kepler-282
Kepler-283 b,,2.8364000000000003,11.008165565663637,599.8333333333334,468.094,2014.0,Transit,Kepler-283
Kepler-284 b,,2.4243333333333332,12.699051901272727,696.2,1031.95,2014.0,Transit,Kepler-284
Kepler-284 c,,2.6545555555555556,37.514147479845455,485.6,1031.95,2014.0,Transit,Kepler-284
Kepler-285 b,,1.3813333333333333,2.63386165816,1119.6,824.31,2014.0,Transit,Kepler-285
Kepler-285 c,,1.1444444444444446,6.18668710715,843.4,824.31,2014.0,Transit,Kepler-285
Kepler-286 b,,1.3154444444444444,1.7963174791299998,1456.8,1226.85,2014.0,Transit,Kepler-286
Kepler-286 c,,1.4232222222222222,3.46807393951,1170.4,1226.85,2014.0,Transit,Kepler-286
Kepler-286 d,,1.4237777777777778,5.91428518927,978.0,1226.85,2014.0,Transit,Kepler-286
Kepler-286 e,,1.7921111111111112,29.221433487136366,574.4,1226.85,2014.0,Transit,Kepler-286
Kepler-287 b,83.0,2.4347777777777777,20.342313487258334,676.8,835.86,2014.0,Transit,Kepler-287
Kepler-287 c,66.0,3.28,44.85206353636364,519.8,835.86,2014.0,Transit,Kepler-287
Kepler-288 b,,1.6862222222222223,6.09746365033,1087.2,1194.15,2014.0,Transit,Kepler-288
Kepler-288 c,,3.0766666666666667,19.305761992454546,740.4,1194.15,2014.0,Transit,Kepler-288
Kepler-288 d,,3.3014444444444444,56.637687267000004,517.2,1194.15,2014.0,Transit,Kepler-288
Kepler-289 b,11.9,2.7967272727272725,34.54355679542857,722.4,704.438,2014.0,Transit,Kepler-289
Kepler-290 b,,2.1806666666666668,14.5893326937,591.4,694.627,2014.0,Transit,Kepler-290
Kepler-290 c,,3.058888888888889,36.7704303198,434.6,694.627,2014.0,Transit,Kepler-290
Kepler-290 d,,0.8596142828571428,0.7640181724999999,1584.2,694.627,2023.0,Transit,Kepler-290
Kepler-291 b,,2.238777777777778,3.5465321045300002,1202.4,1786.4799999999998,2014.0,Transit,Kepler-291
Kepler-291 c,,2.0039999999999996,5.70072612986,1026.2,1786.4799999999998,2014.0,Transit,Kepler-291
Kepler-292 b,,1.4814444444444446,2.58082055505,1204.4,1056.48,2014.0,Transit,Kepler-292
Kepler-292 c,,1.6512222222222224,3.7154260829599997,1068.0,1056.48,2014.0,Transit,Kepler-292
Kepler-292 d,,2.393222222222222,7.055664726318182,861.8,1056.48,2014.0,Transit,Kepler-292
Kepler-292 e,,2.5696666666666665,11.97881087919091,723.2,1056.48,2014.0,Transit,Kepler-292
Kepler-292 f,,2.6594444444444445,20.834256052954547,600.8,1056.48,2014.0,Transit,Kepler-292
Kepler-293 b,,2.889222222222222,19.25407378350909,650.4,974.6330000000002,2014.0,Transit,Kepler-293
Kepler-293 c,,3.6554444444444445,54.15622402243636,461.2,974.6330000000002,2014.0,Transit,Kepler-293
Kepler-294 b,,1.736888888888889,3.7012185642200004,1140.4,1357.01,2014.0,Transit,Kepler-294
Kepler-294 c,,2.713333333333333,6.626425780836363,939.6,1357.01,2014.0,Transit,Kepler-294
Kepler-295 b,,1.9885555555555554,12.645035065,743.2,1699.19,2014.0,Transit,Kepler-295
Kepler-295 c,,1.7062222222222223,21.526343696936365,622.4,1699.1899999999998,2014.0,Transit,Kepler-295
Kepler-295 d,,2.1698,33.88470873744546,537.0,1699.1899999999998,2014.0,Transit,Kepler-295
Kepler-296 c,,1.7454999999999998,5.8416647943538464,477.7142857142857,,2014.0,Transit,Kepler-296
Kepler-296 d,,1.7844999999999998,19.850265006423076,318.0,,2014.0,Transit,Kepler-296
Kepler-296 e,,1.341,34.142031024316665,269.0,,2014.0,Transit,Kepler-296
Kepler-296 f,,1.511,63.33652084636364,219.0,,2014.0,Transit,Kepler-296
Kepler-297 b,48.5,3.0633,38.868990950000004,564.2,692.14,2014.0,Transit,Kepler-297
Kepler-298 b,,2.18325,10.4754726976,561.8,518.204,2014.0,Transit,Kepler-298
Kepler-298 c,,2.2421249999999997,22.928881427777778,432.8,518.204,2014.0,Transit,Kepler-298
Kepler-299 b,,1.2545555555555556,2.9271937033,1242.0,1052.24,2014.0,Transit,Kepler-299
Kepler-299 c,,2.2276666666666665,6.885935272999999,933.4,1052.24,2014.0,Transit,Kepler-299
Kepler-299 d,,1.7158888888888888,15.054882838480001,719.6,1052.24,2014.0,Transit,Kepler-299
Kepler-299 e,,1.753,38.28558174270909,527.0,1052.24,2014.0,Transit,Kepler-299
Kepler-30 b,40.5665,2.4215555555555555,29.242260256999998,530.6666666666666,914.221,2012.0,Transit,Kepler-30
Kepler-300 b,,2.193,10.44636836672,815.2,1098.45,2014.0,Transit,Kepler-300
Kepler-300 c,,2.4139999999999997,40.71506359361,518.2,1098.45,2014.0,Transit,Kepler-300
Kepler-301 b,,1.3672222222222221,2.5085559169,1279.0,719.166,2014.0,Transit,Kepler-301
Kepler-301 c,,1.428111111111111,5.41908016809,990.0,719.166,2014.0,Transit,Kepler-301
Kepler-301 d,,1.9096666666666664,13.751315880245455,726.2,719.166,2014.0,Transit,Kepler-301
Kepler-302 b,,3.2796666666666665,30.183636311245458,583.0,1402.58,2014.0,Transit,Kepler-302
Kepler-303 b,,0.97675,1.937262546,807.1666666666666,209.738,2014.0,Transit,Kepler-303
Kepler-303 c,,1.282181818181818,7.061076278283333,526.0,209.738,2014.0,Transit,Kepler-303
Kepler-304 b,,3.1596666666666664,3.2957061782636363,960.2,434.684,2014.0,Transit,Kepler-304
Kepler-304 c,,2.4542222222222225,5.315953471481818,817.2,434.684,2014.0,Transit,Kepler-304
Kepler-304 d,,2.7354444444444446,9.653486417454546,671.0,434.684,2014.0,Transit,Kepler-304
Kepler-304 e,,1.2153749999999999,1.4991458747333333,1245.4,434.684,2016.0,Transit,Kepler-304
Kepler-305 b,8.85,3.396818181818182,5.487317297284616,846.8,868.477,2013.0,Transit,Kepler-305
Kepler-305 c,5.25,3.197545454545455,8.290816787361539,738.4,868.477,2013.0,Transit,Kepler-305
Kepler-305 d,7.65,2.7425454545454544,16.73883390416923,584.2,868.477,2014.0,Transit,Kepler-305
Kepler-305 e,,1.8352593285714285,3.20539397,1013.6,868.477,2020.0,Transit,Kepler-305
Kepler-306 b,,1.7825555555555554,4.64620816558,904.4,775.679,2014.0,Transit,Kepler-306
Kepler-306 c,,2.412777777777778,7.240198838427273,779.8,775.679,2014.0,Transit,Kepler-306
Kepler-306 d,,2.413555555555556,17.326676293854547,583.0,775.679,2014.0,Transit,Kepler-306
Kepler-306 e,,2.6500000000000004,44.84119182011818,424.6,775.679,2014.0,Transit,Kepler-306
Kepler-307 b,6.050000000000001,3.084,10.416531957857144,839.6,575.581,2013.0,Transit,Kepler-307
Kepler-307 c,2.968,2.8025384615384614,13.082572402857142,778.6,575.581,2013.0,Transit,Kepler-307
Kepler-308 b,,2.156625,9.6949889569,830.6,1335.92,2014.0,Transit,Kepler-308
Kepler-308 c,,2.136625,15.38245163115,712.8,1335.92,2014.0,Transit,Kepler-308
Kepler-309 b,,1.2452727272727273,5.923648880883333,557.6666666666666,544.568,2014.0,Transit,Kepler-309
Kepler-31 b,36.7418,5.450555555555556,20.860448766666668,779.8,1664.6399999999999,2011.0,Transit,Kepler-31
Kepler-31 c,513.4333333333333,5.0997,42.633631466666664,614.2,1664.6399999999999,2011.0,Transit,Kepler-31
Kepler-310 b,,1.2828888888888887,13.93071142755,706.6,602.268,2014.0,Transit,Kepler-310
Kepler-310 c,,3.3201111111111112,56.47583287372727,443.2,602.268,2014.0,Transit,Kepler-310
Kepler-311 b,,1.6486666666666667,9.176131552572729,945.8,778.654,2014.0,Transit,Kepler-311
Kepler-311 c,,1.518888888888889,19.738567708872726,733.0,778.654,2014.0,Transit,Kepler-311
Kepler-312 b,,1.15825,1.7724422181777777,1652.0,797.72,2014.0,Transit,Kepler-312
Kepler-312 c,,2.8922222222222222,19.74735623670909,744.4,797.7199999999999,2014.0,Transit,Kepler-312
Kepler-313 b,,2.234,14.970269449954545,805.0,,2014.0,Transit,Kepler-313
Kepler-313 c,,2.0753749999999997,32.2752431066,623.0,,2014.0,Transit,Kepler-313
Kepler-314 b,,0.8095000000000001,2.461067824390909,1219.2,268.881,2014.0,Transit,Kepler-314
Kepler-314 c,,2.8266066345454544,5.960412049037692,906.3333333333334,268.881,2014.0,Transit,Kepler-314
Kepler-316 b,,1.2706666666666666,2.2404924310000003,824.4,384.93800000000005,2014.0,Transit,Kepler-316
Kepler-316 c,,1.3907777777777777,6.82778150269,568.4,384.93799999999993,2014.0,Transit,Kepler-316
Kepler-317 b,109.8,2.1164444444444444,5.52417659489,949.4,940.584,2014.0,Transit,Kepler-317
Kepler-317 c,,1.816125,8.775098123560001,814.0,940.584,2014.0,Transit,Kepler-317
Kepler-318 b,,4.824652383,4.6627115601849995,1232.7016666666666,489.141,2014.0,Transit,Kepler-318
Kepler-318 c,,3.9536666666666664,11.815006437427273,926.2,489.141,2014.0,Transit,Kepler-318
Kepler-319 b,,2.3297777777777777,4.3627395211909095,1342.0,503.436,2014.0,Transit,Kepler-319
Kepler-319 c,,3.8717777777777775,6.941357444254546,1151.2,503.436,2014.0,Transit,Kepler-319
Kepler-319 d,,3.1986666666666665,31.782102266818182,692.6,503.436,2014.0,Transit,Kepler-319
Kepler-32 b,329.05968,2.1514666666666664,5.901164396823529,523.4285714285714,323.847,2011.0,Transit,Kepler-32
Kepler-32 c,42.2370925,2.0702000000000003,8.752000182941176,459.14285714285717,323.847,2011.0,Transit,Kepler-32
Kepler-32 d,53.6952,2.4426428571428573,22.780592009429412,333.7142857142857,323.847,2012.0,Transit,Kepler-32
