pl_name,pl_masse,pl_rade,pl_orbper,pl_eqt,sy_dist,disc_year,discoverymethod,hostname,density
TOI-2818 b,225.65816897,14.753020345,4.039713949999999,1445.5,312.674,2023.0,Transit,TOI-2818,0.0702761944623167
TOI-283 b,6.54,2.177055,17.6174576,635.5,82.7013,2025.0,Transit,TOI-283,0.6338252631502045
TOI-2842 b,117.59651059,12.35929594,3.5514037,1334.5,460.995,2023.0,Transit,TOI-2842,0.062289269966403174
TOI-286 b,4.53,1.41123,4.51172325,914.5,59.2293,2024.0,Transit,TOI-286,1.6117764339528848
TOI-286 c,3.72,1.862775,39.3618865,540.5,59.2293,2024.0,Transit,TOI-286,0.5755217456601407
TOI-2876 b,54.03082919,9.5018967,6.299636899999999,819.0,225.744,2025.0,Transit,TOI-2876,0.06298116916914098
TOI-2886 b,444.9597698,18.64516745,1.602000625,1934.0,413.673,2025.0,Transit,TOI-2886,0.06864705060208003
TOI-2969 b,368.68095212,12.331239385,1.8237147,1065.0,163.996,2025.0,Transit,TOI-2969,0.1966212777931089
TOI-2977 b,533.95172376,13.07082167,2.3505656000000004,1489.0,,2023.0,Transit,TOI-2977,0.2391075692738624
TOI-2981 b,638.0,12.8986,3.6015033,1355.5,527.789,2024.0,Transit,TOI-2981,0.29729866134549654
TOI-2986 b,96.61983573,8.807757500000001,3.27835535,1613.5,563.149,2025.0,Transit,TOI-2986,0.1414067849197557
TOI-2989 b,953.485221,13.00397919,3.1228358,925.5,195.795,2025.0,Transit,TOI-2989,0.4335959014364534
TOI-2992 b,1058.36859531,13.26790966,3.007816,1666.0,542.026,2025.0,Transit,TOI-2992,0.4531368979886505
TOI-3023 b,197.05361234,16.344532854999997,3.90149375,1553.5,389.916,2023.0,Transit,TOI-3023,0.04513015896216506
TOI-3071 b,68.2,7.147675,1.2669381,2070.0,485.219,2024.0,Transit,TOI-3071,0.18676263085603534
TOI-3135 b,327.36325921,13.314169244999999,3.7065593999999997,1203.0,221.673,2025.0,Transit,TOI-3135,0.1387035945545581
TOI-3160 A b,378.21580433,14.54396415,3.9712802,1389.5,567.678,2025.0,Transit,TOI-3160 A,0.12293945582535061
TOI-3235 b,211.35589065,11.206616685,2.59261916,570.5,72.811,2023.0,Transit,TOI-3235,0.15017263603663875
TOI-3261 b,30.3,4.097454715,0.8831305,1665.7849999999999,300.141,2024.0,Transit,TOI-3261,0.4404535768208843
TOI-329 b,40.4,4.982682485,5.70433790706,1231.48,284.388,2024.0,Transit,TOI-329,0.32658160985010476
TOI-332 b,57.2,3.24162,0.7769440000000001,2055.5,222.852,2023.0,Transit,TOI-332,1.6792282012653328
TOI-3321 b,176.07693748,15.144132605,3.6525225,1584.5,285.895,2024.0,Transit,TOI-3321,0.05069548294533543
TOI-333 b,20.1,4.5232416749999995,3.7852415638399997,1366.52,352.269,2025.0,Transit,TOI-333,0.217193427934477
TOI-3331 A b,721.47048389,12.573999825,2.01802135,1409.0,217.193,2022.0,Transit,TOI-3331 A,0.3629094009160086
TOI-3364 b,530.77343969,12.31074938,5.876917791995,1238.405,277.899,2023.0,Transit,TOI-3364,0.28448260227470823
TOI-3464 b,397.28550875,13.12571415,3.6515636000000002,1421.5,597.774,2025.0,Transit,TOI-3464,0.17568468249861233
TOI-3474 b,193.87532827,14.37302787,3.8795064,1444.0,420.123,2025.0,Transit,TOI-3474,0.06529467177269381
TOI-3486 b,99.16246298,10.522984399999999,2.2177815250000004,1068.0,154.715,2025.0,Transit,TOI-3486,0.08510018916325196
TOI-3493 b,8.97,3.295472215,8.159476863395,1051.26,96.7224,2025.0,Transit,TOI-3493,0.2506337084048542
TOI-3523 A b,435.42491759,16.46944875,2.3045862599999998,1977.0,645.294,2025.0,Transit,TOI-3523 A,0.09747114975659467
TOI-3568 b,26.4,5.85101585,4.41788461944,880.225,197.906,2024.0,Transit,TOI-3568,0.13179838939311966
TOI-3593 b,565.73456446,11.35829305,3.8212921876149997,1128.825,226.63,2025.0,Transit,TOI-3593,0.38607662218714056
TOI-3629 b,79.93384436,8.22952048,3.9365572333333336,702.3333333333334,130.091,2022.0,Transit,TOI-3629,0.14341913851775903
TOI-3682 b,69.28659273,12.48667798,3.34625385,1547.5,404.211,2025.0,Transit,TOI-3682,0.03558840050381046
TOI-3688 A b,311.47183886,13.19026169,3.246141504475,1502.7150000000001,396.378,2023.0,Transit,TOI-3688 A,0.1357245940063226
TOI-3693 b,324.18497514,12.748147155,9.088339900000001,783.0,176.436,2022.0,Transit,TOI-3693,0.15647742074620496
TOI-3714 b,218.13623000333334,11.3485291125,2.1548233104900003,746.22,112.71,2022.0,Transit,TOI-3714,0.1492481906301616
TOI-3757 b,85.3,12.218865444999999,3.43897421273,732.075,181.139,2022.0,Transit,TOI-3757,0.04675804925559731
TOI-3785 b,14.95,4.936095,4.67472955,547.5,79.7634,2023.0,Transit,TOI-3785,0.1243055913869336
TOI-3819 b,352.78953177,13.032115515,3.244306537995,1600.395,558.141,2023.0,Transit,TOI-3819,0.15939361756568016
TOI-3837 b,187.51876013,10.948005640000002,11.888649749999999,1066.0,311.705,2025.0,Transit,TOI-3837,0.14290245353628478
TOI-3856 b,171.62733978,13.478496795,2.04360321,1361.5,314.443,2025.0,Transit,TOI-3856,0.07009097348217921
TOI-3877 b,99.7981198,11.868578945,4.1230718500000005,1280.0,493.77,2025.0,Transit,TOI-3877,0.05969338275735262
TOI-3894 b,270.15414595,15.002844597500001,4.3345395,1475.25,417.365,2024.0,Transit,TOI-3894,0.08000015059665089
TOI-3912 b,129.03833324,14.257870705,3.4936226,1453.0,465.992,2023.0,Transit,TOI-3912,0.04451995621271094
TOI-3919 b,1233.17421916,11.265834895,7.433249099999999,1112.0,604.591,2024.0,Transit,TOI-3919,0.8624507221271359
TOI-3976 A b,55.61997123,12.193166935,6.60788045,1226.0,516.087,2023.0,Transit,TOI-3976 A,0.03068182586465938
TOI-3980 b,187.51876013,15.76364255,3.6089223500000003,1638.0,486.721,2025.0,Transit,TOI-3980,0.04787127422206229
TOI-3984 A b,44.0,7.53618,4.35332355,555.5,108.883,2023.0,Transit,TOI-3984 A,0.10280136651529023
TOI-4010 b,11.0,3.107493785,1.34832125106,1399.9299999999998,177.504,2023.0,Transit,TOI-4010,0.36657418609999465
TOI-4010 c,20.31,6.271973795,5.41463874639,889.5,177.504,2023.0,Transit,TOI-4010,0.0823184563671068
TOI-4010 d,38.15,6.363589355,14.70901312003,631.345,177.504,2023.0,Transit,TOI-4010,0.14804307670847822
TOI-406.01,6.57,2.000158196666667,13.17571361151,345.81333333333333,31.059700000000003,2024.0,Transit,TOI-406,0.8210551523063182
TOI-4087 b,232.01473711,13.474426765,3.1774824500000003,1425.5,301.676,2023.0,Transit,TOI-4087,0.09483849999221687
TOI-411 c,9.72,2.45776861,9.573083211853334,968.64,62.7792,2022.0,Transit,HD 22946,0.654701423581269
TOI-4137 b,457.67290608,13.605587815,3.80161695,1494.0,334.993,2022.0,Transit,TOI-4137,0.18172022839812646
TOI-4145 A b,136.66621501,12.743880045000001,4.0664437,965.0,205.387,2023.0,Transit,TOI-4145 A,0.06603225702978435
TOI-4153 b,365.50266805,16.39087395,4.61741974537,1586.9299999999998,423.84,2024.0,Transit,TOI-4153,0.08300117110752614
TOI-4201 b,813.30225737,12.882518334,3.5817298199999996,728.8,189.011,2023.0,Transit,TOI-4201,0.38040802495658305
TOI-421 b,6.9350000000000005,2.4152448633333337,5.197327278536666,938.0466666666666,74.7969,2020.0,Transit,TOI-421,0.49222420248454374
TOI-421 c,15.260000000000002,4.990320556666666,16.0676960038025,644.5966666666667,74.7969,2020.0,Transit,TOI-421,0.12279175383765661
TOI-4214 b,165.27077164,10.918079305,3.49138575,1497.0,346.881,2025.0,Transit,TOI-4214,0.12698643211501212
TOI-431 b,3.07,1.37707647,0.49005264710333335,1796.3600000000001,32.5686,2021.0,Transit,TOI-431,1.1756125203425303
TOI-431 d,9.9,3.2854745899999998,12.461019979916665,610.78,32.5686,2021.0,Transit,TOI-431,0.279152072511264
TOI-4329 b,143.02278315,18.848844980000003,2.922383046195,2027.12,717.128,2022.0,Transit,TOI-4329,0.02135752861900101
TOI-4377 b,304.1617855,14.73649011,4.378050204365,1162.08,455.82,2023.0,Transit,TOI-4377,0.09504351249451652
TOI-4379 b,353.74301699,16.60571775,3.253523310725,1869.38,645.158,2024.0,Transit,TOI-4379,0.07725292284990333
TOI-4406 b,95.3485221,11.66825311,30.08357149087,803.9300000000001,261.834,2023.0,Transit,TOI-4406,0.06002006229219442
TOI-4438 b,5.4,2.47162148,7.446294458933333,420.94666666666666,30.0346,2024.0,Transit,TOI-4438,0.35764147491201576
TOI-4487 A b,397.28550875,13.864550925,3.9540663,1558.0,479.145,2025.0,Transit,TOI-4487 A,0.14906830124174414
TOI-4515 b,637.0,12.218198385,15.266455909074999,677.7149999999999,193.499,2024.0,Transit,TOI-4515,0.34923512324559974
TOI-4551 b,473.56432643,10.09160579,9.956053,1655.0,215.986,2023.0,Transit,TOI-4551,0.46078480349214723
TOI-4582 b,168.44905571,10.347105345,31.034160697525,614.66,383.846,2023.0,Transit,TOI-4582,0.15205894347733592
TOI-4641 b,1229.99593509,8.971442625,22.093401089405,950.11,86.3501,2023.0,Transit,TOI-4641,1.7034007105492146
TOI-4734 b,61.65871096,9.9722636,6.2356343,1432.5,563.068,2025.0,Transit,TOI-4734,0.06217462744473502
TOI-4791 b,734.18362017,12.72663429,4.28092835,1375.5,328.802,2023.0,Transit,TOI-4791,0.3561754630472112
TOI-4794 b,308.29355479,14.04860214,3.56580795,1641.5,543.008,2025.0,Transit,TOI-4794,0.11118984002563564
TOI-480 b,20.8,2.834105815,6.866077122115,1211.78,54.5306,2024.0,Transit,TOI-480,0.9137242507555958
TOI-481 b,486.2799,11.519855,10.331147275000001,1240.5,179.366,2020.0,Transit,TOI-481,0.31808653165211015
TOI-4914 b,227.0,12.7377,10.59972215,734.0,299.89,2024.0,Transit,TOI-4914,0.1098380486792191
TOI-4961 b,572.0911326,12.895508965000001,7.47925970056,873.635,213.073,2025.0,Transit,TOI-4961,0.26677784073779615
TOI-4994 b,88.99195396,8.819356645,21.4920652,662.8,329.304,2024.0,Transit,TOI-4994,0.1297298830169735
TOI-500 b,1.42,1.2283924766666665,0.5481640650566667,1629.13,47.3924,2022.0,Transit,TOI-500,0.7660848971532499
TOI-5005 b,32.7,6.1271450000000005,6.3084886000000004,1026.0,207.891,2024.0,Transit,TOI-5005,0.1421586459925944
TOI-5027 b,642.01338214,11.021210735,10.243676449999999,1045.5,204.429,2025.0,Transit,TOI-5027,0.47957458643298656
TOI-5076 b,16.07284154,3.2385118966666666,23.4436844,564.0,82.857,2024.0,Transit,TOI-5076,0.47321246151248353
TOI-5108 b,32.0,6.44398,6.7535769,1053.5,130.919,2025.0,Transit,TOI-5108,0.11958795154349758
TOI-512 b,3.57,1.532729115,7.18879660652,919.78,67.3975,2025.0,Transit,TOI-512,0.9914526883531712
TOI-5153 b,1036.12060682,11.61810977,20.6204353,822.5,390.484,2022.0,Transit,TOI-5153,0.660699358098846
TOI-5181 A b,330.54154328,13.190848005,3.8922350999999997,1410.5,480.155,2025.0,Transit,TOI-5181 A,0.14401505750781643
TOI-5205 b,343.0,11.35625,1.63070465,695.0,86.4493,2023.0,Transit,TOI-5205,0.23420129173305976
TOI-5210 b,81.99972901,11.164947265,4.5661185,1257.0,302.086,2025.0,Transit,TOI-5210,0.05891723929586195
TOI-5218 b,657.0,9.623789044999999,4.29146993048,729.2049999999999,377.483,2024.0,Transit,TOI-5218,0.7371011447282387
TOI-5232 b,743.71847238,12.875819,4.096678949999999,1704.5,609.388,2024.0,Transit,TOI-5232,0.3484046795159899
TOI-5293 A b,164.65710175,11.592700363333334,2.9303383666666662,671.0,162.229,2023.0,Transit,TOI-5293 A,0.10568823237326885
TOI-530 b,127.1313628,8.95778516,6.387586703666667,530.3050000000001,148.762,2021.0,Transit,TOI-530,0.17686861525109565
TOI-5300 b,190.6970442,10.916551510000001,2.26227475,993.5,162.51,2025.0,Transit,TOI-5300,0.1465843334477622
TOI-5301 b,1141.00398113,12.98772486,5.858862025,1563.25,629.161,2024.0,Transit,TOI-5301,0.5208203207436432
TOI-532 b,61.5,5.70556032,2.326645395105,823.075,135.047,2021.0,Transit,TOI-532,0.33111603455693994
TOI-5322 b,184.02264765,16.6711047,5.42333175,1352.0,476.899,2025.0,Transit,TOI-5322,0.039717155552239584
TOI-5340 b,270.15414595,14.347989519999999,4.93937545,1547.5,532.629,2025.0,Transit,TOI-5340,0.0914615347122017
TOI-5344 b,132.97265184,9.98893858,3.7926670666666666,634.6666666666666,138.367,2023.0,Transit,TOI-5344,0.13341488974005222
TOI-5386 A b,155.10026262,14.94774134,3.6215635099999997,1345.0,394.486,2025.0,Transit,TOI-5386 A,0.04643931562361955
TOI-5398 b,58.7,11.025300000000001,10.590797666666667,933.0,130.855,2022.0,Transit,TOI-5398,0.043799268234809834
TOI-5398 c,11.8,3.411065,4.77280485,1232.0,130.855,2023.0,Transit,TOI-5398,0.29731171465318784
TOI-544 b,2.89,2.069391356666667,1.5483523891833333,1028.3533333333332,41.1166,2022.0,Transit,TOI-544,0.3261143806661449
TOI-5573 b,112.0,9.449795,8.796811285,501.5,186.562,2025.0,Transit,TOI-5573,0.13272442760629188
TOI-558 b,1147.36054927,12.851510675,14.573484771404999,1036.995,402.63,2021.0,Transit,TOI-558,0.5405518638402447
TOI-5592 b,285.72773789,15.530270235,2.6085848499999997,1605.5,597.026,2025.0,Transit,TOI-5592,0.07628082205144564
TOI-561 c,6.203333333333333,2.8640667814285714,10.778866375,798.336,85.799,2020.0,Transit,TOI-561,0.26404363190950025
TOI-5616 b,624.0,10.86615,2.0031483999999997,854.0,390.415,2024.0,Transit,TOI-5616,0.48635961054132726
TOI-5634 A b,588.0,10.0461,2.20450745,812.5,306.144,2024.0,Transit,TOI-5634 A,0.5799423652903914
TOI-564 b,464.98529,9.59229325,1.65114459345,1644.245,199.581,2020.0,Transit,TOI-564,0.5268316674064678
TOI-5688 A b,124.0,9.85747,2.948062085,690.5,226.318,2024.0,Transit,TOI-5688 A,0.12945692682162369
TOI-5720 b,4.3,1.24160952,1.434457869185,699.645,35.8256,2024.0,Transit,TOI-5720,2.2465358529475687
TOI-5786 b,73.0,7.699064999999999,12.7791517,1132.5,192.475,2025.0,Transit,TOI-5786,0.15995908141736842
TOI-5795 b,23.66,5.5236508749999995,6.14066035726,1070.67,156.53,2025.0,Transit,TOI-5795,0.14038996874253076
TOI-5800 b,10.15,2.6577005566666667,2.6280087891000004,1088.2733333333333,42.9052,2025.0,Transit,TOI-5800,0.5406894555916395
TOI-5817 b,10.3,3.053629205,15.61245787577,902.98,80.7542,2025.0,Transit,TOI-5817,0.3617331606160198
TOI-6008 b,4.0,1.13827392,0.857403698945,678.165,23.1008,2024.0,Transit,TOI-6008,2.7121870310110245
TOI-6016 b,371.85923619,14.322578225,4.02368375,1636.0,364.715,2024.0,Transit,TOI-6016,0.12656539073188508
TOI-6029 b,519.64944544,12.70716561,5.7992813000000005,1484.0,603.119,2024.0,Transit,TOI-6029,0.2532587144502964
TOI-6034 b,254.0,12.032543454999999,2.5761817798999997,687.935,117.992,2024.0,Transit,TOI-6034,0.14580130133692534
TOI-6038 A b,78.5,5.563890000000001,5.826731049999999,1528.0,179.147,2025.0,Transit,TOI-6038 A,0.45575773800040736
TOI-6054.01,12.5,2.60325752,7.49491549491,1290.915,79.407,2024.0,Transit,TOI-6054,0.7085306112607296
TOI-6054.02,9.3,2.8273932266666666,12.571542930733335,1085.505,79.407,2024.0,Transit,TOI-6054,0.4114568612166119
TOI-6130 b,333.71982735,14.44569765,2.3926952,1550.5,220.882,2024.0,Transit,TOI-6130,0.11070479902981657
TOI-615 b,138.25535705,19.065202165000002,4.6616031,1674.0,360.408,2023.0,Transit,TOI-615,0.019950680956680258
TOI-622 b,96.30200732,9.268220679999999,6.402521236445001,1331.115,123.297,2023.0,Transit,TOI-622,0.12096124321329611
TOI-6255 b,1.44,1.02036928,0.23818238678999998,1256.46,20.3167,2024.0,Transit,TOI-6255,1.355471427251547
TOI-6324 b,1.17,1.0485933333333335,0.27922106666666663,1175.3333333333333,20.5488,2025.0,Transit,TOI-6324,1.0147629094417203
TOI-6383 A b,331.0,11.350449999999999,1.7905393250000001,702.5,171.319,2024.0,Transit,TOI-6383 A,0.22635430257447584
TOI-640 b,230.426295995,19.636461933333333,5.003780175,1729.0,341.997,2021.0,Transit,TOI-640,0.030432828511482712
TOI-654.01,8.71,2.4531972766666663,1.5275635326033334,750.1666666666666,57.7553,2024.0,Transit,TOI-654,0.589957509130459
TOI-6628 b,235.19302118,10.445595545,18.1842145,711.0,320.527,2025.0,Transit,TOI-6628,0.20635966455951252
TOI-663 b,4.45,2.3506427,2.59890255769,673.4649999999999,64.2308,2024.0,Transit,TOI-663,0.3426100893386679
TOI-663 c,3.65,2.4613187549999997,4.695574652045,552.75,64.2308,2024.0,Transit,TOI-663,0.24478752511847066
TOI-663 d,5.2,1.9547622,7.102600829275,481.655,64.2308,2024.0,Transit,TOI-663,0.6961800065100021
TOI-6651 b,61.0,5.09132,5.056971900000001,1360.0,212.128,2024.0,Transit,TOI-6651,0.4622092710944084
TOI-669 b,9.9,2.567574956666667,3.945145966666667,1168.6166666666666,142.867,2023.0,Transit,TOI-669,0.5848786943750892
TOI-674 b,23.6,5.260300135,1.9771576806433335,639.645,46.08509999999999,2021.0,Transit,TOI-674,0.16213636428329356
TOI-6894 b,53.39517238,9.48335605,3.37070111364,413.495,73.8131,2025.0,Transit,TOI-6894,0.06260598083244721
TOI-7041 b,114.41822652,10.48137647,9.69523328836,882.37,439.52,2025.0,Transit,TOI-7041,0.09936655909955226
TOI-7149 b,224.0,12.2303,2.65206478,574.0,126.126,2025.0,Transit,TOI-7149,0.1224437686425951
TOI-733 b,5.72,1.969765,4.8847793500000005,1065.9,75.2092,2023.0,Transit,TOI-733,0.7484327440328974
TOI-756 b,9.83,2.995560685,1.2392532165399999,880.975,86.1759,2025.0,Transit,TOI-756,0.36569510872635624
TOI-757 b,10.5,2.33942,17.468209899999998,629.5,60.3418,2024.0,Transit,TOI-757,0.8200960191684219
TOI-762 A b,79.77493016,8.183357845,3.471681701015,536.645,98.4458,2024.0,Transit,TOI-762 A,0.14556997415498124
TOI-763 b,9.79,2.3448544,5.605737399595,987.99,95.1274,2020.0,Transit,TOI-763,0.7593378505679464
TOI-763 c,9.32,2.746754255,12.27547221187,761.14,95.1274,2020.0,Transit,TOI-763,0.4497348003914194
TOI-771 b,2.47,1.3926956233333332,2.326014745026667,523.75,25.2788,2024.0,Transit,TOI-771,0.9143833742156269
TOI-776 b,4.5,1.8055771533333334,8.246618317374999,502.89000000000004,27.1701,2020.0,Transit,TOI-776,0.7644768900852879
TOI-776 c,6.1,2.0556647433333333,15.66532379713,406.09,27.1701,2020.0,Transit,TOI-776,0.7022196417074812
TOI-778 b,878.0,15.32265,4.63361325,1505.5,161.743,2023.0,Transit,TOI-778,0.24405790068994862
TOI-782 b,19.1,2.663332625,8.02399132342,411.81,52.5122,2024.0,Transit,TOI-782,1.01101393122758
TOI-784 b,9.67,1.886515,2.7970340499999997,1256.0,64.5997,2023.0,Transit,HD 307842,1.4402758742742248
TOI-815 b,7.6,2.7819849999999997,11.19726795,679.0,59.7117,2024.0,Transit,TOI-815,0.35297930220272705
TOI-824 b,18.467,2.939952835,1.3929762818275,1200.855,63.9262,2020.0,Transit,TOI-824,0.7267336329691977
TOI-836 b,4.53,1.6982849999999998,3.8167281,817.495,27.5024,2023.0,Transit,TOI-836,0.9248397354178842
TOI-836 c,9.6,2.6136600000000003,8.5954646,684.5,27.5024,2023.0,Transit,TOI-836,0.5376800947108045
TOI-837 b,118.228483125,8.6277440525,8.324901316666667,907.1,142.488,2020.0,Transit,TOI-837,0.1840900681967102
TOI-849 b,40.445,3.5417966666666665,0.76557738,1932.0,225.734,2020.0,Transit,TOI-849,0.9103197499807026
TOI-858 B b,349.6112477,14.06395794,3.279719206095,1465.63,250.489,2023.0,Transit,TOI-858 B,0.12567900089591635
TOI-892 b,301.937743325,12.006913116666666,10.62657874,1379.0,340.543,2020.0,Transit,TOI-892,0.1744308514381888
TOI-905 b,211.99261,13.528737135,3.7395314152175,1148.88,158.649,2020.0,Transit,TOI-905,0.08561481969912904
TOI-908 b,16.137,3.147008155,3.18378545817,1267.325,175.748,2023.0,Transit,TOI-908,0.5177608326643726
TOI-954 b,55.30242,9.302748999999999,3.6849719333333333,1592.5,238.768,2020.0,Transit,TOI-954,0.06869264296684124
TOI-969 b,9.1,3.20749,1.8237337999999998,971.5,77.2554,2022.0,Transit,TOI-969,0.27576900946536564
TRAPPIST-1 c,1.2813333333333332,1.07425,2.4218677719999997,334.65,,2016.0,Transit,TRAPPIST-1,1.0335846174330952
TRAPPIST-1 d,0.365,0.7813333333333334,4.049536450000001,287.1,,2016.0,Transit,TRAPPIST-1,0.7652155848925467
TRAPPIST-1 e,0.6946666666666667,0.916,6.0993106975,250.5,,2017.0,Transit,TRAPPIST-1,0.9038368397761598
TRAPPIST-1 f,0.8843333333333333,1.0453333333333334,9.208430997499999,218.35,,2017.0,Transit,TRAPPIST-1,0.7741972019424568
TRAPPIST-1 g,1.2696666666666667,1.1346666666666667,12.352980566666666,197.95,,2017.0,Transit,TRAPPIST-1,0.8691301741444618
TRAPPIST-1 h,0.3285,0.75875,19.076785125,170.9,,2017.0,Transit,TRAPPIST-1,0.7520370924124464
TrES-1 b,241.546268,12.269264738571428,3.0300703888764287,1121.47,159.658,2004.0,Transit,TrES-1,0.1307810197284808
TrES-2 b,398.6152305882353,13.656605674230768,2.4706159396709677,1417.1384615384616,215.32,2006.0,Transit,TrES-2,0.15650404964671336
TrES-3 b,592.07123625,15.00481312375,1.3061868711933333,1583.5725,231.337,2007.0,Transit,TrES-3,0.1752597509301238
TrES-5 b,569.06868,13.6071508,1.482246143125,1379.0,360.313,2011.0,Transit,TrES-5,0.22587236040960598
V1298 Tau b,203.41018048,9.9373488125,24.1381902,672.5,108.199,2019.0,Transit,V1298 Tau,0.20728175743706048
V1298 Tau c,76.27881768,5.26537704,8.2479725,968.0,108.199,2019.0,Transit,V1298 Tau,0.5225351703163794
V1298 Tau d,98.52680617,6.32465164,12.401666666666666,845.0,108.199,2019.0,Transit,V1298 Tau,0.3894436042619007
WASP-1 b,282.68128444444443,17.386494354444444,2.5199461563916667,1796.788,393.072,2007.0,Transit,WASP-1,0.05378497664680561
WASP-10 b,1009.0935,12.554866136666666,3.093467410358,1054.5875,140.998,2008.0,Transit,WASP-10,0.509911902117022
WASP-100 b,582.41725,17.624258,2.849379633333333,2027.0,364.411,2014.0,Transit,WASP-100,0.10639021928622286
WASP-101 b,159.65493666666666,15.871537530000001,3.58571253213375,1512.595,201.224,2014.0,Transit,WASP-101,0.03993239429327631
WASP-102 b,197.68926915,14.952572165,2.709722,1626.5,535.689,2025.0,Transit,WASP-102,0.05913374368470116
WASP-103 b,469.1916125,17.4579295,0.9255443076666667,2498.5,375.647,2014.0,Transit,WASP-103,0.08818039375759779
WASP-104 b,403.63572,12.704205996666667,1.7554114036142856,1450.13,185.932,2014.0,Transit,WASP-104,0.19685525423203554
WASP-105 b,572.094,12.92797,7.872889027739999,908.105,169.272,2017.0,Transit,WASP-105,0.2647746399328372
WASP-106 b,586.7069738775,11.868781114,9.28970785921,1112.63,352.181,2014.0,Transit,WASP-106,0.3509157724766803
WASP-107 b,35.040194,10.982601599999999,5.72155400909091,716.375,64.7414,2017.0,Transit,WASP-107,0.02645153095817933
WASP-110 b,158.43746089,13.633408696666669,3.778386094935,1095.53,274.96,2021.0,Transit,WASP-110,0.06252367713762501
WASP-113 b,150.96925,16.5875405,4.542166782563333,1493.5,435.156,2016.0,Transit,WASP-113,0.033078248750162284
WASP-114 b,562.24127,14.757514505,1.548765300078,1963.56,523.337,2016.0,Transit,WASP-114,0.1749375599086973
WASP-116 b,203.41018048,14.608628225,6.6132066,1401.5,559.243,2025.0,Transit,WASP-116,0.06524457020229553
WASP-117 b,90.220121,11.634461827500001,10.020991959853749,986.98,157.963,2014.0,Transit,WASP-117,0.057288111782087474
WASP-119 b,390.9309,14.77210464,2.499801601157143,1499.995,302.448,2016.0,Transit,WASP-119,0.12127544398427684
WASP-12 b,466.719325,20.881158780909093,1.0913265889973334,2531.0175,427.246,2008.0,Transit,WASP-12,0.051261580983648865
WASP-121 b,371.8598643633333,20.212869758333333,1.2749250542000001,2490.0,269.898,2016.0,Transit,WASP-121,0.04502931844988561
WASP-123 b,285.72917,14.603681,2.977643285,1490.5,197.996,2016.0,Transit,WASP-123,0.09174186539318219
WASP-124 b,187.04249542000002,14.362456733333334,3.37267841125,1383.7300000000002,448.637,2016.0,Transit,WASP-124,0.06313265996209538
WASP-126 b,89.6462,10.637113865,3.2887958224185714,1409.42,216.526,2016.0,Transit,WASP-126,0.07448356593607358
WASP-127 b,54.778000500000005,14.915529873333334,4.178062941735,1356.87,159.507,2016.0,Transit,WASP-127,0.01650783490586564
WASP-129 b,317.83,11.78353002,5.74813715072,1099.885,301.462,2016.0,Transit,WASP-129,0.19425340949737133
WASP-13 b,150.904502,15.920107833333333,4.353035863333334,1459.5,227.537,2009.0,Transit,WASP-13,0.03739936093992149
WASP-130 b,390.9309,10.500605,11.55097566,798.0,172.256,2016.0,Transit,WASP-130,0.3376424425768801
WASP-131 b,86.290627555,14.840333016666667,5.322022118258333,1446.2849999999999,200.07499999999996,2016.0,Transit,WASP-131,0.026401748373072933
WASP-132 b,133.1704291,10.09494489,7.1335158451525,722.5566666666667,122.91,2016.0,Transit,WASP-132,0.1294481779594783
WASP-133 b,368.6828,13.873864525,2.1764393424375,1753.58,559.084,2016.0,Transit,WASP-133,0.13805766662932423
WASP-135 b,603.877,14.28472388,1.40137885845,1403.66,298.214,2015.0,Transit,WASP-135,0.207172896909183
WASP-136 b,479.92209728499995,16.22959450666667,5.215357281296667,1706.6,275.587,2016.0,Transit,WASP-136,0.11226586818443475
WASP-138 b,387.7526,13.233905,3.63443762,1603.0,414.23400000000004,2016.0,Transit,WASP-138,0.16729797352772127
WASP-139 b,37.18611,9.15562208,5.92426560812,877.69,212.472,2016.0,Transit,WASP-139,0.04845260999353562
WASP-140 b,775.5052,14.78885215,2.235984521048,1260.3899999999999,117.598,2016.0,Transit,WASP-140,0.23976253005703993
WASP-141 b,854.9627,13.4724515,3.3106633981119997,1497.905,516.543,2016.0,Transit,WASP-141,0.34962886583701347
WASP-142 b,266.9772,17.388255235000003,2.0528690863200003,1954.67,730.933,2016.0,Transit,WASP-142,0.05078157363261774
WASP-145 A b,282.8687,10.296329960000001,1.7690316211325,1136.5549999999998,91.299,2018.0,Transit,WASP-145 A,0.25914184084220404
WASP-147 b,87.40325,12.11084627,4.602741829445,1343.28,436.098,2018.0,Transit,WASP-147,0.049204418933642996
WASP-148 b,97.09669423,8.501027614,8.803749383333333,876.5,246.35299999999998,2020.0,Transit,WASP-148,0.158048421747777
WASP-149 b,314.96795134,15.28245265,1.332819091375,1772.17,211.73,2025.0,Transit,WASP-149,0.08824440700148596
WASP-15 b,176.51058833333332,15.666292666666669,3.752092032,1594.3899999999999,282.091,2009.0,Transit,WASP-15,0.04590627522500385
WASP-151 b,99.480538305,13.064311043333333,4.533471056483999,1269.63,453.099,2017.0,Transit,WASP-151,0.044614763094859095
WASP-153 b,123.9537,16.506929120000002,3.3326107615216665,1645.335,610.176,2017.0,Transit,WASP-153,0.027558821100955415
WASP-154 b,198.96058278,10.922060735,3.8120197,974.5,215.501,2025.0,Transit,WASP-154,0.15270500892498334
